,epoch,iteration/step,loss,accuracy
1474,3,5004,2.045192,0.5390625
1475,3,5004,1.8715235,0.5625
1476,3,5004,1.8302708,0.53125
1477,3,5004,1.9063174,0.5546875
1478,3,5004,1.9310634,0.5546875
1479,3,5004,2.0738094,0.52734375
1480,3,5004,1.8748933,0.55859375
1481,3,5004,1.8790121,0.5390625
1482,3,5004,1.9276562,0.54296875
1483,3,5004,2.089188,0.4921875
1484,3,5004,1.8495464,0.5390625
1485,3,5004,1.8167107,0.58203125
1486,3,5004,2.0820167,0.48828125
1487,3,5004,1.8996866,0.58984375
1488,3,5004,2.0355988,0.53515625
1489,3,5004,1.92327,0.52734375
1490,3,5004,1.8710918,0.56640625
1491,3,5004,1.5673678,0.6171875
1492,3,5004,1.8610268,0.56640625
1493,3,5004,1.8802749,0.51953125
1494,3,5004,1.9993626,0.51171875
1495,3,5004,1.7789394,0.5546875
1496,3,5004,1.8555951,0.52734375
1497,3,5004,2.0056882,0.5546875
1498,3,5004,1.7239015,0.5703125
1499,3,5004,1.8179927,0.5859375
1500,3,5004,2.0129404,0.55859375
1501,3,5004,2.0120826,0.51171875
1502,3,5004,1.6279827,0.59765625
1503,3,5004,2.0514429,0.52734375
1504,3,5004,1.8181716,0.58984375
1505,3,5004,1.7903883,0.55078125
1506,3,5004,1.9983805,0.5546875
1507,3,5004,1.9709551,0.5390625
1508,3,5004,1.8873969,0.5546875
1509,3,5004,1.778461,0.609375
1510,3,5004,2.1313798,0.51171875
1511,3,5004,1.9731286,0.546875
1512,3,5004,1.9748641,0.54296875
1513,3,5004,1.9008743,0.5625
1514,3,5004,1.8250144,0.5546875
1515,3,5004,1.8414396,0.578125
1516,3,5004,1.8156002,0.56640625
1517,3,5004,2.1214185,0.5546875
1518,3,5004,1.7249143,0.6015625
1519,3,5004,1.727732,0.59375
1520,3,5004,2.0208147,0.49609375
1521,3,5004,1.7605691,0.5625
1522,3,5004,2.0022335,0.5390625
1523,3,5004,2.1612248,0.50390625
1524,3,5004,1.8609142,0.56640625
1525,3,5004,1.858043,0.59375
1526,3,5004,1.8669435,0.56640625
1527,3,5004,2.0968056,0.53125
1528,3,5004,1.9089785,0.53125
1529,3,5004,1.7622977,0.546875
1530,3,5004,1.8841769,0.5546875
1531,3,5004,2.0729601,0.4921875
1532,3,5004,1.892012,0.578125
1533,3,5004,1.7938653,0.55859375
1534,3,5004,1.8817346,0.5546875
1535,3,5004,1.9788089,0.5546875
1536,3,5004,1.9155372,0.5625
1537,3,5004,1.7633811,0.56640625
1538,3,5004,1.7543454,0.61328125
1539,3,5004,1.8569434,0.57421875
1540,3,5004,2.0233748,0.5546875
1541,3,5004,2.0759332,0.515625
1542,3,5004,1.9279768,0.52734375
1543,3,5004,2.1602738,0.5
1544,3,5004,1.5892305,0.5859375
1545,3,5004,2.0164952,0.5625
1546,3,5004,2.1168902,0.5390625
1547,3,5004,1.9035156,0.52734375
1548,3,5004,1.8168876,0.578125
1549,3,5004,1.9876301,0.50390625
1550,3,5004,1.7861881,0.55078125
1551,3,5004,1.8262622,0.54296875
1552,3,5004,1.9421715,0.5390625
1553,3,5004,1.8638984,0.55078125
1554,3,5004,1.8980975,0.52734375
1555,3,5004,2.0524297,0.5234375
1556,3,5004,2.0463598,0.54296875
1557,3,5004,2.0918252,0.5078125
1558,3,5004,1.6604884,0.55078125
1559,3,5004,2.1876101,0.49609375
1560,3,5004,1.8579509,0.55078125
1561,3,5004,1.8778536,0.578125
1562,3,5004,1.7485728,0.59375
1563,3,5004,1.6820452,0.58984375
1564,3,5004,1.9345982,0.48828125
1565,3,5004,1.7997316,0.5625
1566,3,5004,1.8140644,0.56640625
1567,3,5004,2.0088952,0.49609375
1568,3,5004,1.7160436,0.6015625
1569,3,5004,1.973048,0.53515625
1570,3,5004,1.8426533,0.54296875
1571,3,5004,1.991504,0.5390625
1572,3,5004,1.6492956,0.59765625
1573,3,5004,1.6699704,0.640625
1574,3,5004,2.027314,0.53515625
1575,3,5004,2.1402507,0.5
1576,3,5004,1.7380702,0.578125
1577,3,5004,2.0152082,0.55078125
1578,3,5004,1.731298,0.5625
1579,3,5004,2.019743,0.5390625
1580,3,5004,1.8896154,0.56640625
1581,3,5004,1.8958967,0.55078125
1582,3,5004,1.9425375,0.546875
1583,3,5004,1.8619024,0.55859375
1584,3,5004,1.9477696,0.546875
1585,3,5004,1.8193046,0.546875
1586,3,5004,1.865256,0.53515625
1587,3,5004,1.9356908,0.484375
1588,3,5004,1.6428893,0.609375
1589,3,5004,1.8029705,0.57421875
1590,3,5004,1.8899187,0.56640625
1591,3,5004,1.8696115,0.55859375
1592,3,5004,1.8043346,0.546875
1593,3,5004,1.8456018,0.5234375
1594,3,5004,1.7404554,0.58203125
1595,3,5004,1.962395,0.5546875
1596,3,5004,1.9249321,0.5546875
1597,3,5004,2.1593456,0.46875
1598,3,5004,2.051387,0.48828125
1599,3,5004,2.0952208,0.48828125
1600,3,5004,2.0038629,0.49609375
1601,3,5004,1.8496261,0.578125
1602,3,5004,1.8458093,0.56640625
1603,3,5004,1.786051,0.55078125
1604,3,5004,1.8679122,0.5546875
1605,3,5004,1.9842399,0.53515625
1606,3,5004,2.0653858,0.515625
1607,3,5004,1.7490573,0.5546875
1608,3,5004,1.9857482,0.51953125
1609,3,5004,1.865165,0.5625
1610,3,5004,1.7994769,0.60546875
1611,3,5004,2.0334835,0.4921875
1612,3,5004,1.9737315,0.5546875
1613,3,5004,1.7605649,0.57421875
1614,3,5004,2.1511297,0.5
1615,3,5004,1.9972054,0.5390625
1616,3,5004,1.7313783,0.5625
1617,3,5004,1.6996813,0.609375
1618,3,5004,2.0878289,0.49609375
1619,3,5004,1.8433273,0.51953125
1620,3,5004,1.7643275,0.6171875
1621,3,5004,1.9411058,0.50390625
1622,3,5004,2.2529821,0.52734375
1623,3,5004,2.0129619,0.51171875
1624,3,5004,1.6295307,0.625
1625,3,5004,1.9579406,0.53125
1626,3,5004,2.2011967,0.484375
1627,3,5004,2.0021305,0.55078125
1628,3,5004,1.7701671,0.58984375
1629,3,5004,1.8102946,0.59375
1630,3,5004,1.9228292,0.515625
1631,3,5004,1.931062,0.56640625
1632,3,5004,1.9491477,0.52734375
1633,3,5004,1.7226725,0.5703125
1634,3,5004,2.2490954,0.48046875
1635,3,5004,1.7562805,0.56640625
1636,3,5004,1.9467281,0.49609375
1637,3,5004,1.8100218,0.5546875
1638,3,5004,1.9834392,0.5546875
1639,3,5004,1.7012131,0.53515625
1640,3,5004,1.8636452,0.55078125
1641,3,5004,2.0077658,0.5390625
1642,3,5004,1.9367187,0.578125
1643,3,5004,1.875185,0.5390625
1644,3,5004,1.7922437,0.5390625
1645,3,5004,1.8787031,0.57421875
1646,3,5004,2.006027,0.5390625
1647,3,5004,2.000755,0.49609375
1648,3,5004,1.7785124,0.57421875
1649,3,5004,1.9787145,0.51953125
1650,3,5004,2.0097554,0.55078125
1651,3,5004,2.136713,0.5390625
1652,3,5004,2.1091862,0.515625
1653,3,5004,2.0345397,0.52734375
1654,3,5004,2.2149453,0.4921875
1655,3,5004,1.8192751,0.6015625
1656,3,5004,1.8976766,0.5078125
1657,3,5004,1.7457364,0.62109375
1658,3,5004,1.8887103,0.53515625
1659,3,5004,1.9911927,0.546875
1660,3,5004,2.1127563,0.4765625
1661,3,5004,1.8426864,0.578125
1662,3,5004,2.0180945,0.5234375
1663,3,5004,1.9056224,0.54296875
1664,3,5004,1.9848582,0.55859375
1665,3,5004,1.8738227,0.5546875
1666,3,5004,1.6811616,0.6171875
1667,3,5004,2.1591806,0.5078125
1668,3,5004,2.0291963,0.57421875
1669,3,5004,2.0336268,0.5390625
1670,3,5004,1.9287323,0.58203125
1671,3,5004,1.724945,0.57421875
1672,3,5004,1.9088669,0.5546875
1673,3,5004,1.9115903,0.55078125
1674,3,5004,1.9502048,0.5625
1675,3,5004,1.9371982,0.52734375
1676,3,5004,2.0565817,0.5234375
1677,3,5004,2.0716639,0.49609375
1678,3,5004,2.0589082,0.55078125
1679,3,5004,2.0203552,0.546875
1680,3,5004,1.7609415,0.55078125
1681,3,5004,1.8113325,0.546875
1682,3,5004,2.0481033,0.54296875
1683,3,5004,2.0456405,0.5390625
1684,3,5004,1.9019831,0.5625
1685,3,5004,2.2385747,0.453125
1686,3,5004,1.946048,0.5390625
1687,3,5004,1.8274786,0.5546875
1688,3,5004,1.8108096,0.55859375
1689,3,5004,1.6959385,0.625
1690,3,5004,1.9071547,0.55078125
1691,3,5004,1.8872794,0.55859375
1692,3,5004,1.9027406,0.53515625
1693,3,5004,1.5881263,0.640625
1694,3,5004,1.8135686,0.515625
1695,3,5004,1.9509258,0.51953125
1696,3,5004,2.1071544,0.5078125
1697,3,5004,1.9959605,0.53125
1698,3,5004,1.979861,0.546875
1699,3,5004,2.0126066,0.53515625
1700,3,5004,1.8462241,0.55078125
1701,3,5004,1.9839234,0.47265625
1702,3,5004,1.8993051,0.54296875
1703,3,5004,1.8787344,0.53515625
1704,3,5004,1.7858326,0.54296875
1705,3,5004,1.8726921,0.5625
1706,3,5004,1.8570931,0.578125
1707,3,5004,1.8507025,0.5859375
1708,3,5004,1.9359353,0.5390625
1709,3,5004,1.870177,0.5234375
1710,3,5004,1.799296,0.609375
1711,3,5004,2.0019276,0.5703125
1712,3,5004,1.8478214,0.55078125
1713,3,5004,1.7885395,0.5703125
1714,3,5004,1.9616649,0.5546875
1715,3,5004,1.9748006,0.546875
1716,3,5004,2.0494065,0.48828125
1717,3,5004,1.9171014,0.55078125
1718,3,5004,2.1213484,0.5234375
1719,3,5004,2.0545335,0.54296875
1720,3,5004,1.9635755,0.53125
1721,3,5004,1.8672332,0.54296875
1722,3,5004,1.7952019,0.53125
1723,3,5004,1.7619362,0.54296875
1724,3,5004,1.7527386,0.54296875
1725,3,5004,1.7882274,0.57421875
1726,3,5004,2.0009181,0.53125
1727,3,5004,1.7897044,0.56640625
1728,3,5004,1.6906333,0.609375
1729,3,5004,1.804374,0.54296875
1730,3,5004,1.8388324,0.5546875
1731,3,5004,1.8428438,0.55078125
1732,3,5004,1.7485061,0.58203125
1733,3,5004,2.1475873,0.484375
1734,3,5004,1.8031254,0.58203125
1735,3,5004,1.7902086,0.546875
1736,3,5004,2.0542185,0.50390625
1737,3,5004,2.0366347,0.578125
1738,3,5004,1.9709961,0.51953125
1739,3,5004,1.8912605,0.55078125
1740,3,5004,1.879208,0.5
1741,3,5004,1.9205755,0.546875
1742,3,5004,1.9469717,0.5390625
1743,3,5004,1.6018559,0.59765625
1744,3,5004,2.2094452,0.5234375
1745,3,5004,1.8865545,0.50390625
1746,3,5004,1.8698609,0.546875
1747,3,5004,2.0570066,0.5078125
1748,3,5004,1.8938651,0.54296875
1749,3,5004,1.722822,0.58984375
1750,3,5004,1.8297671,0.546875
1751,3,5004,1.9380597,0.55078125
1752,3,5004,1.9221663,0.53125
1753,3,5004,2.012625,0.53125
1754,3,5004,1.7992884,0.57421875
1755,3,5004,2.000603,0.50390625
1756,3,5004,1.925751,0.5703125
1757,3,5004,2.074366,0.48828125
1758,3,5004,1.8225529,0.5546875
1759,3,5004,2.0651045,0.546875
1760,3,5004,1.9377205,0.54296875
1761,3,5004,2.1451685,0.5
1762,3,5004,2.0514808,0.52734375
1763,3,5004,1.994147,0.515625
1764,3,5004,1.947266,0.53125
1765,3,5004,1.7625545,0.52734375
1766,3,5004,1.8355072,0.4921875
1767,3,5004,1.8348336,0.5703125
1768,3,5004,2.006866,0.53515625
1769,3,5004,1.9836409,0.54296875
1770,3,5004,2.1876564,0.4765625
1771,3,5004,2.035989,0.5
1772,3,5004,2.152039,0.5
1773,3,5004,1.9739676,0.515625
1774,3,5004,2.0146263,0.5
1775,3,5004,1.654789,0.59765625
1776,3,5004,1.8065872,0.5390625
1777,3,5004,2.033885,0.53125
1778,3,5004,2.0626953,0.53125
1779,3,5004,1.9761953,0.50390625
1780,3,5004,2.067679,0.54296875
1781,3,5004,1.951972,0.5234375
1782,3,5004,2.2184942,0.49609375
1783,3,5004,1.9890051,0.51171875
1784,3,5004,1.4835216,0.6015625
1785,3,5004,1.9502884,0.546875
1786,3,5004,1.8242989,0.60546875
1787,3,5004,2.0171766,0.48828125
1788,3,5004,2.096987,0.515625
1789,3,5004,1.8756301,0.55078125
1790,3,5004,1.8821548,0.5625
1791,3,5004,2.1003764,0.53125
1792,3,5004,2.055803,0.53125
1793,3,5004,1.9027433,0.5703125
1794,3,5004,1.7995028,0.58984375
1795,3,5004,1.6415408,0.5703125
1796,3,5004,1.8552142,0.55859375
1797,3,5004,1.730216,0.59765625
1798,3,5004,1.9562651,0.56640625
1799,3,5004,1.8701001,0.546875
1800,3,5004,1.9013588,0.5625
1801,3,5004,1.8677346,0.5859375
1802,3,5004,1.9251022,0.53125
1803,3,5004,2.0039735,0.4921875
1804,3,5004,1.92417,0.546875
1805,3,5004,2.1207218,0.50390625
1806,3,5004,1.857172,0.57421875
1807,3,5004,2.0183454,0.50390625
1808,3,5004,1.9111562,0.57421875
1809,3,5004,1.8193982,0.53125
1810,3,5004,1.8868301,0.51953125
1811,3,5004,1.7506106,0.5859375
1812,3,5004,2.0271661,0.53515625
1813,3,5004,2.0541925,0.51171875
1814,3,5004,1.9558797,0.5234375
1815,3,5004,2.041273,0.51171875
1816,3,5004,2.130785,0.52734375
1817,3,5004,2.2729998,0.50390625
1818,3,5004,1.8596898,0.57421875
1819,3,5004,1.989369,0.53515625
1820,3,5004,2.052896,0.51953125
1821,3,5004,1.7678494,0.53125
1822,3,5004,1.9261022,0.5390625
1823,3,5004,1.8852531,0.49609375
1824,3,5004,1.7263703,0.5859375
1825,3,5004,2.161277,0.54296875
1826,3,5004,1.8779714,0.515625
1827,3,5004,2.04446,0.49609375
1828,3,5004,1.612203,0.58203125
1829,3,5004,1.8919393,0.546875
1830,3,5004,1.9061147,0.53125
1831,3,5004,2.0883858,0.5
1832,3,5004,1.8753839,0.5703125
1833,3,5004,1.8135264,0.6015625
1834,3,5004,1.8211632,0.55078125
1835,3,5004,2.0042267,0.5234375
1836,3,5004,2.0613217,0.53125
1837,3,5004,1.8441172,0.5546875
1838,3,5004,2.2636938,0.484375
1839,3,5004,2.0904536,0.515625
1840,3,5004,1.9666443,0.54296875
1841,3,5004,1.8833143,0.546875
1842,3,5004,1.9778473,0.56640625
1843,3,5004,2.118844,0.51953125
1844,3,5004,2.093184,0.51953125
1845,3,5004,1.9938273,0.53515625
1846,3,5004,2.0432122,0.51171875
1847,3,5004,1.9022719,0.5390625
1848,3,5004,2.0708606,0.5078125
1849,3,5004,1.7529092,0.6015625
1850,3,5004,2.1151602,0.515625
1851,3,5004,1.9053113,0.51953125
1852,3,5004,2.0218172,0.53125
1853,3,5004,2.0151353,0.5
1854,3,5004,2.0098596,0.546875
1855,3,5004,1.8970747,0.5546875
1856,3,5004,1.885603,0.54296875
1857,3,5004,1.8232648,0.5546875
1858,3,5004,1.6454558,0.578125
1859,3,5004,2.0104327,0.53125
1860,3,5004,1.8198551,0.55859375
1861,3,5004,1.7114549,0.61328125
1862,3,5004,2.0385208,0.5234375
1863,3,5004,1.7183237,0.58984375
1864,3,5004,1.8867261,0.5625
1865,3,5004,2.1693685,0.515625
1866,3,5004,1.7511632,0.5859375
1867,3,5004,2.0081556,0.546875
1868,3,5004,1.9726244,0.5390625
1869,3,5004,1.9375341,0.51171875
1870,3,5004,1.9857903,0.5234375
1871,3,5004,1.6063823,0.58984375
1872,3,5004,2.2922168,0.50390625
1873,3,5004,1.9537895,0.56640625
1874,3,5004,1.9573289,0.5390625
1875,3,5004,2.0194488,0.52734375
1876,3,5004,1.910678,0.5546875
1877,3,5004,1.8455483,0.578125
1878,3,5004,1.7807751,0.54296875
1879,3,5004,1.8520527,0.55859375
1880,3,5004,1.9634261,0.5625
1881,3,5004,1.7785628,0.53125
1882,3,5004,1.7355373,0.59765625
1883,3,5004,1.8403947,0.58984375
1884,3,5004,2.0488398,0.56640625
1885,3,5004,1.8435494,0.5625
1886,3,5004,1.8071988,0.55078125
1887,3,5004,1.8490554,0.55078125
1888,3,5004,2.0873673,0.4921875
1889,3,5004,1.8939033,0.57421875
1890,3,5004,1.8137279,0.59375
1891,3,5004,1.9467497,0.5546875
1892,3,5004,1.9935703,0.53125
1893,3,5004,2.1519675,0.46875
1894,3,5004,1.8261666,0.55078125
1895,3,5004,1.8215853,0.54296875
1896,3,5004,1.970612,0.55859375
1897,3,5004,1.957582,0.5078125
1898,3,5004,1.7520983,0.54296875
1899,3,5004,2.0683818,0.5234375
1900,3,5004,2.1428251,0.52734375
1901,3,5004,1.7422905,0.56640625
1902,3,5004,1.9765576,0.4765625
1903,3,5004,2.0693793,0.51953125
1904,3,5004,1.962842,0.515625
1905,3,5004,2.0502443,0.515625
1906,3,5004,1.9512541,0.55078125
1907,3,5004,1.6356488,0.5703125
1908,3,5004,1.9841936,0.53515625
1909,3,5004,2.0887527,0.51171875
1910,3,5004,1.8621088,0.5078125
1911,3,5004,1.8572825,0.55078125
1912,3,5004,2.0629845,0.51171875
1913,3,5004,1.8886435,0.578125
1914,3,5004,1.8126497,0.57421875
1915,3,5004,1.8367497,0.5625
1916,3,5004,1.9454321,0.5390625
1917,3,5004,1.874986,0.53515625
1918,3,5004,1.9729724,0.5625
1919,3,5004,1.8640435,0.57421875
1920,3,5004,1.9530586,0.51953125
1921,3,5004,1.9676418,0.52734375
1922,3,5004,1.8410604,0.58203125
1923,3,5004,1.9468019,0.55859375
1924,3,5004,1.950366,0.58203125
1925,3,5004,1.8512852,0.58984375
1926,3,5004,1.8075676,0.55078125
1927,3,5004,1.8135418,0.57421875
1928,3,5004,1.9914966,0.51171875
1929,3,5004,2.2140074,0.49609375
1930,3,5004,1.7419205,0.56640625
1931,3,5004,2.111862,0.50390625
1932,3,5004,1.8434868,0.546875
1933,3,5004,2.0039363,0.5
1934,3,5004,1.805714,0.55859375
1935,3,5004,1.9294828,0.53515625
1936,3,5004,2.0694847,0.46484375
1937,3,5004,2.0637553,0.5546875
1938,3,5004,1.9807276,0.55859375
1939,3,5004,1.7829392,0.578125
1940,3,5004,1.7868246,0.546875
1941,3,5004,1.9829164,0.546875
1942,3,5004,1.8687677,0.55078125
1943,3,5004,1.9900976,0.49609375
1944,3,5004,1.6775277,0.56640625
1945,3,5004,1.7622913,0.55078125
1946,3,5004,2.1624155,0.49609375
1947,3,5004,2.0944142,0.4765625
1948,3,5004,2.0295992,0.5390625
1949,3,5004,1.9113703,0.56640625
1950,3,5004,1.8332248,0.5625
1951,3,5004,2.130898,0.51953125
1952,3,5004,1.9200022,0.5625
1953,3,5004,1.7921376,0.5546875
1954,3,5004,1.7905573,0.59375
1955,3,5004,1.9188483,0.53515625
1956,3,5004,1.922719,0.51171875
1957,3,5004,1.8920052,0.546875
1958,3,5004,1.8646355,0.53125
1959,3,5004,1.9493551,0.56640625
1960,3,5004,2.2177296,0.4765625
1961,3,5004,1.9672952,0.51953125
1962,3,5004,2.1777177,0.5234375
1963,3,5004,2.0790238,0.53125
1964,3,5004,2.0119112,0.5625
1965,3,5004,1.8860943,0.578125
1966,3,5004,1.9705043,0.5625
1967,3,5004,2.2241979,0.47265625
1968,3,5004,1.9204406,0.57421875
1969,3,5004,1.9825342,0.5
1970,3,5004,1.9521451,0.52734375
1971,3,5004,1.8579571,0.56640625
1972,3,5004,1.9469955,0.5390625
1973,3,5004,1.8681773,0.55078125
1974,3,5004,1.9768937,0.53125
1975,3,5004,2.2186217,0.5078125
1976,3,5004,1.8853338,0.57421875
1977,3,5004,1.9952722,0.55859375
1978,3,5004,2.0288284,0.53125
1979,3,5004,1.9519669,0.53515625
1980,3,5004,1.8027527,0.57421875
1981,3,5004,2.0138667,0.51171875
1982,3,5004,1.8337809,0.57421875
1983,3,5004,1.888085,0.52734375
1984,3,5004,1.7968934,0.55078125
1985,3,5004,1.8411523,0.53515625
1986,3,5004,1.9231997,0.578125
1987,3,5004,1.9993019,0.5703125
1988,3,5004,2.1182005,0.48828125
1989,3,5004,1.906429,0.546875
1990,3,5004,1.8494842,0.54296875
1991,3,5004,1.7635581,0.5859375
1992,3,5004,1.8707705,0.55078125
1993,3,5004,1.7470393,0.60546875
1994,3,5004,1.7214389,0.59765625
1995,3,5004,1.9623754,0.5625
1996,3,5004,1.7944474,0.55859375
1997,3,5004,1.8088049,0.5859375
1998,3,5004,1.8131962,0.56640625
1999,3,5004,1.933188,0.53515625
2000,3,5004,2.0336757,0.50390625
2001,3,5004,1.8632433,0.53515625
2002,3,5004,1.8021014,0.58984375
2003,3,5004,1.9542117,0.51953125
2004,3,5004,1.8632461,0.54296875
2005,3,5004,1.7141051,0.55859375
2006,3,5004,1.7703335,0.57421875
2007,3,5004,1.8384992,0.5546875
2008,3,5004,2.0487318,0.5234375
2009,3,5004,2.106358,0.52734375
2010,3,5004,1.8354372,0.5703125
2011,3,5004,1.8724315,0.48828125
2012,3,5004,1.686133,0.578125
2013,3,5004,1.9594134,0.53125
2014,3,5004,1.9963422,0.51953125
2015,3,5004,1.7040017,0.57421875
2016,3,5004,1.8573166,0.56640625
2017,3,5004,1.9880748,0.53125
2018,3,5004,2.080195,0.50390625
2019,3,5004,1.8252356,0.53515625
2020,3,5004,1.9675474,0.55859375
2021,3,5004,1.9905646,0.54296875
2022,3,5004,1.9645,0.5234375
2023,3,5004,1.8401115,0.57421875
2024,3,5004,1.908059,0.53125
2025,3,5004,1.7567474,0.56640625
2026,3,5004,1.8933005,0.58203125
2027,3,5004,1.8457735,0.5234375
2028,3,5004,2.0073273,0.5546875
2029,3,5004,1.9572368,0.52734375
2030,3,5004,1.7351346,0.58984375
2031,3,5004,1.971567,0.5390625
2032,3,5004,2.1544693,0.4921875
2033,3,5004,1.8463854,0.57421875
2034,3,5004,2.025834,0.5
2035,3,5004,2.0810215,0.52734375
2036,3,5004,1.8364867,0.55859375
2037,3,5004,1.7115078,0.5703125
2038,3,5004,1.8885221,0.55859375
2039,3,5004,1.8278793,0.546875
2040,3,5004,1.9374881,0.56640625
2041,3,5004,1.9194925,0.53125
2042,3,5004,2.0634365,0.50390625
2043,3,5004,1.985457,0.53125
2044,3,5004,1.8504422,0.55078125
2045,3,5004,1.8736708,0.546875
2046,3,5004,1.9381114,0.53515625
2047,3,5004,1.7519412,0.58203125
2048,3,5004,1.8446205,0.54296875
2049,3,5004,1.9828336,0.546875
2050,3,5004,1.8590562,0.5625
2051,3,5004,1.7679912,0.5859375
2052,3,5004,1.9994425,0.5390625
2053,3,5004,1.9438825,0.515625
2054,3,5004,1.7884113,0.578125
2055,3,5004,1.7673032,0.5703125
2056,3,5004,1.9716961,0.5546875
2057,3,5004,1.9108717,0.58203125
2058,3,5004,2.0340288,0.53125
2059,3,5004,1.894212,0.5546875
2060,3,5004,1.7492167,0.60546875
2061,3,5004,2.0980375,0.4921875
2062,3,5004,1.9347929,0.53515625
2063,3,5004,2.0143926,0.5546875
2064,3,5004,1.8171129,0.5859375
2065,3,5004,1.7368972,0.6015625
2066,3,5004,1.8229877,0.5703125
2067,3,5004,1.9037685,0.55078125
2068,3,5004,1.9929719,0.546875
2069,3,5004,1.8378239,0.55859375
2070,3,5004,2.1390796,0.49609375
2071,3,5004,1.7245668,0.57421875
2072,3,5004,1.7950908,0.5625
2073,3,5004,1.8946481,0.5
2074,3,5004,1.6320179,0.5625
2075,3,5004,1.820071,0.54296875
2076,3,5004,2.042137,0.50390625
2077,3,5004,1.626163,0.58203125
2078,3,5004,1.7112669,0.58984375
2079,3,5004,2.188844,0.4921875
2080,3,5004,1.8671231,0.53125
2081,3,5004,1.9071269,0.51953125
2082,3,5004,1.8260665,0.60546875
2083,3,5004,1.8416872,0.5546875
2084,3,5004,1.9899218,0.51171875
2085,3,5004,2.0125194,0.51953125
2086,3,5004,2.0112782,0.51953125
2087,3,5004,1.71622,0.59375
2088,3,5004,1.8839852,0.5625
2089,3,5004,1.9241362,0.54296875
2090,3,5004,2.049082,0.51953125
2091,3,5004,1.7623807,0.5546875
2092,3,5004,1.7951729,0.55859375
2093,3,5004,1.9843619,0.56640625
2094,3,5004,1.915451,0.5546875
2095,3,5004,1.9841871,0.5703125
2096,3,5004,1.9719797,0.53125
2097,3,5004,2.3300705,0.48828125
2098,3,5004,1.8603804,0.5390625
2099,3,5004,1.9603777,0.5625
2100,3,5004,1.9926296,0.5546875
2101,3,5004,1.7097075,0.56640625
2102,3,5004,1.9073418,0.54296875
2103,3,5004,1.9462892,0.5234375
2104,3,5004,2.0128598,0.5078125
2105,3,5004,2.2409365,0.48046875
2106,3,5004,1.8931739,0.578125
2107,3,5004,1.774935,0.5546875
2108,3,5004,2.0785482,0.49609375
2109,3,5004,2.024571,0.51953125
2110,3,5004,1.8951674,0.546875
2111,3,5004,1.9026221,0.57421875
2112,3,5004,1.8847696,0.5390625
2113,3,5004,2.0141091,0.52734375
2114,3,5004,1.7787656,0.5859375
2115,3,5004,1.9075508,0.52734375
2116,3,5004,1.9807527,0.57421875
2117,3,5004,1.88979,0.5625
2118,3,5004,2.148263,0.51953125
2119,3,5004,1.9518147,0.5390625
2120,3,5004,2.3310027,0.46875
2121,3,5004,1.9146178,0.5234375
2122,3,5004,2.0548942,0.55859375
2123,3,5004,1.9609008,0.55078125
2124,3,5004,2.0371642,0.5625
2125,3,5004,2.1644273,0.5078125
2126,3,5004,1.940415,0.56640625
2127,3,5004,1.9685147,0.50390625
2128,3,5004,2.0129926,0.55859375
2129,3,5004,2.358883,0.47265625
2130,3,5004,1.8485448,0.56640625
2131,3,5004,1.7783463,0.546875
2132,3,5004,2.0918655,0.51171875
2133,3,5004,1.8397539,0.56640625
2134,3,5004,1.8415143,0.546875
2135,3,5004,1.8366351,0.6015625
2136,3,5004,1.9756355,0.51171875
2137,3,5004,1.8151784,0.578125
2138,3,5004,2.0068696,0.55859375
2139,3,5004,2.2436876,0.484375
2140,3,5004,1.9318441,0.546875
2141,3,5004,1.7462568,0.62890625
2142,3,5004,2.0741942,0.55078125
2143,3,5004,1.7596623,0.59765625
2144,3,5004,1.9045312,0.5859375
2145,3,5004,2.1200466,0.53515625
2146,3,5004,1.9853823,0.5234375
2147,3,5004,2.0152047,0.51953125
2148,3,5004,1.871689,0.51953125
2149,3,5004,2.1734972,0.5
2150,3,5004,1.8487576,0.5625
2151,3,5004,1.6894536,0.5625
2152,3,5004,1.8388699,0.54296875
2153,3,5004,2.046598,0.4921875
2154,3,5004,1.8664178,0.58984375
2155,3,5004,2.038486,0.52734375
2156,3,5004,1.868864,0.5859375
2157,3,5004,1.8584093,0.58984375
2158,3,5004,1.7678947,0.58203125
2159,3,5004,1.9064083,0.52734375
2160,3,5004,1.9387293,0.5625
2161,3,5004,2.2134385,0.5
2162,3,5004,2.0480502,0.50390625
2163,3,5004,2.0606458,0.546875
2164,3,5004,2.124184,0.53125
2165,3,5004,2.0848236,0.50390625
2166,3,5004,2.250937,0.51171875
2167,3,5004,1.7798197,0.5625
2168,3,5004,1.8481282,0.55859375
2169,3,5004,2.1212313,0.4921875
2170,3,5004,2.0598836,0.5390625
2171,3,5004,1.8769805,0.55078125
2172,3,5004,1.9520898,0.51171875
2173,3,5004,2.0309136,0.578125
2174,3,5004,2.1704319,0.46484375
2175,3,5004,1.9014902,0.53515625
2176,3,5004,1.8434744,0.5546875
2177,3,5004,1.9120044,0.53125
2178,3,5004,1.8348696,0.54296875
2179,3,5004,1.96809,0.5546875
2180,3,5004,2.122418,0.484375
2181,3,5004,2.0093234,0.5
2182,3,5004,2.3271322,0.48828125
2183,3,5004,1.8401744,0.53515625
2184,3,5004,1.9816356,0.48046875
2185,3,5004,1.9976815,0.5546875
2186,3,5004,1.898033,0.54296875
2187,3,5004,1.858808,0.546875
